outletId,name,slug,aliases,countryId,cityId,address,latitude,longitude,openingHours,heroImage,galleryImages,storesCountText,rating,reviewCount,services,taxFreeAvailable,websiteUrl,centerMapUrl,googleMapsUrl,appleMapsUrl,yandexMapsUrl,status,cityCenterDistanceKm,cityCenterInfo,airports,distanceBasis,metadataVerifiedAt,airportDistanceKm,taxFreeOfficeInfo,outletName,restaurants,parking,nearby,officialWebsite,vatRate,minimumTaxFreeSpend,phone,email,estimatedRefundRate,taxFreeOperator,airportInfoText,cityCenterInfoText
designer-outlet-ochtrup,Designer Outlet Ochtrup,designer-outlet-ochtrup,,germany,ochtrup,"Laurenzstraße 55, 48607 Ochtrup, Germany",52.2093,7.1849,Mon-Sat 10:00 - 20:00; Sun closed,,[],Over 70 stores,0,0,"[""Parking"",""Guest Services"",""Tax-Free Shopping"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility""]",false,https://www.mcarthurglen.com/en/outlets/de/designer-outlet-ochtrup/,,https://www.google.com/maps/search/?api=1&query=Designer%20Outlet%20Ochtrup%2C%20Laurenzstra%C3%9Fe%2055%2C%2048607%20Ochtrup%2C%20Germany,http://maps.apple.com/?q=Designer%20Outlet%20Ochtrup&address=Laurenzstra%C3%9Fe%2055%2C%2048607%20Ochtrup%2C%20Germany,https://yandex.com/maps/?text=Designer%20Outlet%20Ochtrup%2C%20Laurenzstra%C3%9Fe%2055%2C%2048607%20Ochtrup%2C%20Germany,active,2,"{""name"":""Ochtrup City Centre"",""distanceKm"":2,""recommendedRoute"":""Use current official map directions.""}","[{""code"":""FMO"",""name"":""Münster Osnabrück International Airport"",""distanceKm"":50}]",,,50,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,Designer Outlet Ochtrup,"[""Alice Premium Döner"",""Beltman's"",""Frittenwerk"",""Frooters"",""La Passione"",""Pick Nick"",""Starbucks""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,,https://www.mcarthurglen.com/en/outlets/de/designer-outlet-ochtrup/,19,50.01 EUR,,,11,Not officially verified,Münster Osnabrück International Airport • 50 km,Ochtrup City Centre • 2 km
designer-outlet-provence,Designer Outlet Provence,designer-outlet-provence,,france,marseille,"McArthurGlen Provence - Village de Marques, Mas de la Péronne, 13140 Miramas, France",43.5940132,4.993731,10:00 - 20:00,,[],More than 110 stores,4.5,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Kids Area"",""Personal Shopping""]",false,https://www.mcarthurglen.com/en/outlets/fr/designer-outlet-provence/,,https://maps.google.com/?q=Designer+Outlet+Provence+Miramas,http://maps.apple.com/?q=Designer+Outlet+Provence+Miramas,https://yandex.com/maps/?text=Designer%20Outlet%20Provence%20Miramas,active,55,"{""name"":""Marseille City Centre"",""distanceKm"":55,""recommendedRoute"":""Car, train via Miramas, or regional bus""}","[{""code"":""MRS"",""name"":""Marseille Provence Airport"",""distanceKm"":35},{""code"":""AVN"",""name"":""Avignon Provence Airport"",""distanceKm"":55}]",,,35,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Amorino"",""Bagelstein"",""Farinella"",""Five Guys"",""Illy Café"",""Jeff de Bruges"",""L'Emporthé"",""Lindt"",""Ma Première Cantine"",""Maison Yellow"",""Olivadors"",""Pokabowl"",""Starbucks""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Miramas"",""distanceKm"":5},{""name"":""Aix-en-Provence"",""distanceKm"":45}]",,20,100.01 EUR,,,12,Not officially verified,,
designer-outlet-troyes,Designer Outlet Troyes,designer-outlet-troyes,,france,paris,"Voie du Bois, 10150 Pont-Sainte-Marie, France",48.329731,4.101896,09:30 - 19:30,,[],Over 110 designer brands,4.5,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Kids Area"",""Personal Shopping""]",false,https://www.mcarthurglen.com/en/outlets/fr/designer-outlet-troyes/,,https://maps.google.com/?q=Designer+Outlet+Troyes,http://maps.apple.com/?q=Designer+Outlet+Troyes,https://yandex.com/maps/?text=Designer%20Outlet%20Troyes,active,170,"{""name"":""Paris City Centre"",""distanceKm"":170,""recommendedRoute"":""Train to Troyes + local bus or taxi""}","[{""code"":""ORY"",""name"":""Paris Orly Airport"",""distanceKm"":165},{""code"":""CDG"",""name"":""Paris Charles de Gaulle Airport"",""distanceKm"":180}]",,,165,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.,,"[""Amorino"",""Lindt"",""La Fring'ale"",""Maison Caffet"",""Mezzo di Pasta"",""Rosaparks"",""Starbucks""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Troyes City Centre"",""distanceKm"":5},{""name"":""Reims"",""distanceKm"":125}]",,20,100.01 EUR,,,12,Not officially verified,,
la-vallee-village,La Vallée Village,la-vallee-village,,france,paris,"3 Cours de la Garonne, 77700 Serris, France",48.8528497,2.78,10:00 - 20:30,,[],110 boutiques,4.6,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Shuttle / Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Personal Shopping""]",true,https://www.thebicestercollection.com/la-vallee-village/en,,https://maps.google.com/?q=La+Vallee+Village,http://maps.apple.com/?q=La+Vallee+Village,https://yandex.com/maps/?text=La%20Vallee%20Village,active,40,"{""name"":""Paris City Centre"",""distanceKm"":40,""recommendedRoute"":""RER A to Val d'Europe""}","[{""code"":""CDG"",""name"":""Paris Charles de Gaulle Airport"",""distanceKm"":35},{""code"":""ORY"",""name"":""Paris Orly Airport"",""distanceKm"":45}]",,,35,"Eligible non-EU visitors, including guests from the UK excluding Northern Ireland, can request a tax refund form in participating boutiques when spending more than €100. Validate forms with customs or a PABLO kiosk when leaving the EU, then claim the refund through airport reimbursement desks or by mailing documents to Global Blue or Planet.",,"[""Amorino"",""Art café"",""Ladurée"",""Momus"",""Pierre Hermé Paris"",""Pret A Manger"",""Ralph's Coffee"",""Wild & The Moon""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Disneyland Paris"",""distanceKm"":5},{""name"":""Val d'Europe"",""distanceKm"":1}]",,20,100.01 EUR,,,12,Global Blue / Planet / PABLO customs validation,,
roppenheim-the-style-outlets,Roppenheim The Style Outlets,roppenheim-the-style-outlets,,france,roppenheim,"1 Route de L’Europe, F-67480 Roppenheim, France",48.8431,8.0526,10:00 - 19:00,,[],more than 100 leading brands,0,0,"[""Parking"",""Tax Free"",""Info Point"",""Restaurants & Cafes"",""Tourism Office"",""Electric Car Charging Stations"",""Umbrella Loan"",""Clothing Collection"",""Water Refill""]",true,https://roppenheim.thestyleoutlets.fr/en,,https://www.google.com/maps/search/?api=1&query=Roppenheim+The+Style+Outlets,http://maps.apple.com/?q=Roppenheim%20The%20Style%20Outlets,https://yandex.com/maps/?text=Roppenheim%20The%20Style%20Outlets,active,40,"{""name"":""Strasbourg City Centre"",""distanceKm"":40,""recommendedRoute"":""Follow official centre directions to 1 Route de L’Europe, Roppenheim.""}","[{""code"":""FKB"",""name"":""Karlsruhe/Baden-Baden Airport"",""distanceKm"":20}]",,,20,Eligible non-EU visitors can request tax-free shopping support through the centre's Tax Free service and validate export documents when leaving the EU.,,"[""AMORINO"",""CORNER N'STREET"",""KAIMUG"",""LE BRETZ"",""MACARONS & INSPIRATIONS"",""PAUL LE CAFÉ"",""RUFF'S BURGER"",""SEGAFREDO ZANETTI""]","Official centre navigation includes Parking and How to get there pages for visitor access at 1 Route de L’Europe, F-67480 Roppenheim.",,,20,100.01 EUR,,,12,The Style Outlets tax-free service / EU customs validation,,
paris-giverny-designer-outlet,Paris-Giverny Designer Outlet,paris-giverny-designer-outlet,,france,douains,"1 Avenue du Capitaine Vandière de Vitrac, 27120 Douains, France",49.0417,1.4356,Mon-Fri 10:00 - 19:00; Sat 09:30 - 21:00; Sun 09:30 - 20:00,,[],Over 80 stores,0,0,"[""Free Parking"",""Guest Services"",""Restaurants & Cafes"",""Tourism"",""Gift Card"",""Shuttle"",""The Second Life"",""Free Wi-Fi"",""Luggage Lockers"",""EV Charging"",""Accessibility"",""Transport Info""]",true,https://www.mcarthurglen.com/en/outlets/fr/designer-outlet-paris-giverny/,,https://www.google.com/maps/search/?api=1&query=Paris-Giverny+Designer+Outlet,http://maps.apple.com/?q=Paris-Giverny%20Designer%20Outlet,https://yandex.com/maps/?text=Paris-Giverny%20Designer%20Outlet,active,75,"{""name"":""Paris City Centre"",""distanceKm"":75,""recommendedRoute"":""Use car, shuttle, or rail via Vernon-Giverny with onward local transport.""}","[{""code"":""ORY"",""name"":""Paris Orly Airport"",""distanceKm"":85},{""code"":""CDG"",""name"":""Paris Charles de Gaulle Airport"",""distanceKm"":95}]",,,85,Guests visiting from outside the EU can receive a tax refund on purchases; confirm participating store process and validate export documents when leaving the EU.,,"[""Amorino"",""As du Pick"",""Bollicine&Co."",""Five Guys"",""La Ruche"",""Ladurée"",""Les Hortensias"",""Lindt"",""Obicà"",""YUMI""]","Official services list free parking throughout the centre with no time limits, plus more than 120 electric car charging stations subject to availability and fees.",,,20,100.01 EUR,,,12,Participating stores / EU customs validation,,
one-nation-paris,One Nation Paris,one-nation-paris,"[""One Nation Paris"",""One Nation Paris Outlet""]",france,les-clayes-sous-bois,"1 rue du Président J.F Kennedy, 78340 Les Clayes-sous-Bois, France",48.8175,1.9868,Mon-Sun 10:00 - 20:00,,[],"90 boutiques and 400 fashion, outdoor, home and gourmet brands on the official website",0,0,"[""Centralized Tax Removal"",""Gift Card"",""Phone Battery Station"",""Donate Your Clothes"",""Hands-free Shopping"",""Stroller Loan"",""Reduced-Mobility Access"",""Express Touch-ups"",""Free Parking"",""Ecological Car Wash"",""Mobile Repair and Repurchase""]",true,https://www.onenation.fr/en/,,https://www.google.com/maps/search/?api=1&query=One%20Nation%20Paris%2C%201%20rue%20du%20Pr%C3%A9sident%20J.F%20Kennedy%2C%2078340%20Les%20Clayes-sous-Bois%2C%20France,http://maps.apple.com/?q=One%20Nation%20Paris&address=1%20rue%20du%20Pr%C3%A9sident%20J.F%20Kennedy%2C%2078340%20Les%20Clayes-sous-Bois%2C%20France,https://yandex.com/maps/?text=One%20Nation%20Paris%2C%201%20rue%20du%20Pr%C3%A9sident%20J.F%20Kennedy%2C%2078340%20Les%20Clayes-sous-Bois%2C%20France,active,30,"{""name"":""Paris City Centre"",""distanceKm"":30,""recommendedRoute"":""Use current official access directions to One Nation Paris.""}","[{""code"":""ORY"",""name"":""Paris Orly Airport"",""distanceKm"":35},{""code"":""CDG"",""name"":""Paris Charles de Gaulle Airport"",""distanceKm"":50}]",,,35,"Official services list centralized tax removal; confirm qualifying purchases, refund provider, minimum spend, and customs process at the centre.",One Nation Paris,"[""Eat Sushi"",""Illy Caffé"",""Lou-Licious"",""Maison Foude"",""Trattoria Locale""]","Official services page says free parking with 1,250 spaces on 2 levels and electric-car charging points.",,https://www.onenation.fr/en/,20,Not officially verified,,,0,Not officially verified,Paris Orly Airport • 35 km,Paris City Centre • 30 km
the-village-outlet,The Village Outlet,the-village-outlet,"[""The Village"",""The Village Outlet"",""The Village Lyon"",""The Village Villefontaine"",""The Village Le French Outlet""]",france,villefontaine,"Chemin du Couvent, Avenue Steve Biko, 38090 Villefontaine, France",45.62605,5.160324,Mon-Sat 10:00 - 20:00,,[],Official current store directory available,0,0,"[""Tax Free"",""Free Wi-Fi"",""Gift Card"",""Personal Shoppers"",""Stylists"",""Translators"",""Click & Collect"",""Outdoor Playground"",""Free Parking""]",true,https://thevillageoutlet.com/,,https://www.google.com/maps/search/?api=1&query=The%20Village%20Outlet%2C%20Chemin%20du%20Couvent%2C%20Avenue%20Steve%20Biko%2C%2038090%20Villefontaine%2C%20France,http://maps.apple.com/?q=The%20Village%20Outlet&address=Chemin%20du%20Couvent%2C%20Avenue%20Steve%20Biko%2C%2038090%20Villefontaine%2C%20France,https://yandex.com/maps/?text=The%20Village%20Outlet%2C%20Chemin%20du%20Couvent%2C%20Avenue%20Steve%20Biko%2C%2038090%20Villefontaine%2C%20France,active,30,"{""name"":""Lyon City Centre"",""distanceKm"":30,""recommendedRoute"":""Use current official access directions to The Village in Villefontaine.""}","[{""code"":""LYS"",""name"":""Lyon-Saint Exupéry Airport"",""distanceKm"":15}]",,,15,"Official visitor information lists centralized tax-free service and tax-free offices; confirm participating stores, refund provider, and customs validation process at the centre before purchase.",The Village Outlet,"[""Angelina"",""Bouillon Colette"",""Giardino"",""Bistrot Colette"",""Rendez-vous Bocuse"",""Pokawa"",""Lindt"",""Pierre Hermé"",""La Crêpe au Carré"",""Starbucks"",""Amorino"",""Vegas Kitchen""]",Official access information lists free visitor parking at The Village in Villefontaine.,,https://thevillageoutlet.com/,20,100.01 EUR,,,12,Centralized tax-free service / EU customs validation,Lyon-Saint Exupéry Airport • 15 km,Lyon City Centre • 30 km
roubaix-designer-outlet,Roubaix Designer Outlet,roubaix-designer-outlet,"[""Roubaix Designer Outlet"",""Designer Outlet Roubaix"",""McArthurGlen Roubaix"",""McArthurGlen Designer Outlet Roubaix""]",france,roubaix,"44 Mail de Lannoy, 59100 Roubaix, France",50.6919,3.1794,Mon-Sun 10:00 - 19:00,,[],More than 80 stores,0,0,"[""Tax Free"",""Guest Services"",""Parking"",""Bus Services"",""Metro or Tramway"",""Electric Car Charging"",""Accessibility"",""Wheelchair Rental"",""ATM"",""Tailoring"",""Gift Cards""]",true,https://www.mcarthurglen.com/en/outlets/fr/designer-outlet-roubaix/,,https://www.google.com/maps/search/?api=1&query=Roubaix%20Designer%20Outlet%2C%2044%20Mail%20de%20Lannoy%2C%2059100%20Roubaix%2C%20France,http://maps.apple.com/?q=Roubaix%20Designer%20Outlet&address=44%20Mail%20de%20Lannoy%2C%2059100%20Roubaix%2C%20France,https://yandex.com/maps/?text=Roubaix%20Designer%20Outlet%2C%2044%20Mail%20de%20Lannoy%2C%2059100%20Roubaix%2C%20France,active,15,"{""name"":""Lille City Centre"",""distanceKm"":15,""recommendedRoute"":""Official visit information says the centre is a 15-minute drive from Lille city centre and is accessible by metro, tramway, and bus.""}","[{""code"":""LIL"",""name"":""Lille Airport"",""distanceKm"":20},{""code"":""BRU"",""name"":""Brussels Airport"",""distanceKm"":115}]",,,20,"Official services state guests visiting from outside the EU can receive a tax refund on purchases; confirm participating stores, refund provider, and customs validation process at Guest Services.",Roubaix Designer Outlet,"[""Belga Queen"",""Crêperie Ted"",""Friterie Sam"",""Gusto"",""La Mie Câline"",""Leocorno"",""Lindt"",""McPie""]","Official services list private parking, including 1:30 hours of free parking with a purchase of €30 or more.",,https://www.mcarthurglen.com/en/outlets/fr/designer-outlet-roubaix/,20,100.01 EUR,,,12,Participating stores / EU customs validation,Lille Airport • 20 km,Lille City Centre • 15 km
bicester-village,Bicester Village,bicester-village,,united-kingdom,london,"50 Pingle Drive, Bicester, Oxfordshire OX26 6WD, United Kingdom",51.8916,-1.1561,09:00 - 21:00,,[],150+ Boutiques,4.6,0,"[""Parking"",""Guest Services"",""Restaurants & Cafes"",""Train Station Nearby"",""Hands-free Shopping"",""Personal Shopping"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Tax Free Info""]",false,https://www.thebicestercollection.com/bicester-village/en,,https://maps.google.com/?q=Bicester+Village,http://maps.apple.com/?q=Bicester+Village,https://yandex.com/maps/?text=Bicester%20Village,active,95,"{""name"":""London City Centre"",""distanceKm"":95,""recommendedRoute"":""Train from London Marylebone to Bicester Village""}","[{""code"":""LHR"",""name"":""London Heathrow Airport"",""distanceKm"":85},{""code"":""LGW"",""name"":""London Gatwick Airport"",""distanceKm"":110}]",,,85,Tourist VAT refunds for goods carried in personal luggage are generally not available for in-store purchases in Great Britain. Check official UK rules and the boutique before planning a tax-free refund.,,"[""Cecconi's"",""Ottolenghi"",""La Tua Pasta"",""Shan Shui"",""The Double Red Duke"",""Ralph's Coffee""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Oxford"",""distanceKm"":25},{""name"":""Bicester Town Centre"",""distanceKm"":2}]",,20,Not available,,,0,UK VAT Retail Export Scheme withdrawn in Great Britain,,
cheshire-oaks,Cheshire Oaks Designer Outlet,cheshire-oaks,,united-kingdom,liverpool,"Kinsey Road, Ellesmere Port, Cheshire CH65 9JJ, United Kingdom",53.2654,-2.8842,Mon-Fri 10:00 - 20:00; Sat 09:00 - 21:00; Sun 10:00 - 19:00,,[],140+ stores,4.6,0,"[""Parking"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""ATM"",""Kids Area"",""Personal Shopping""]",false,https://www.mcarthurglen.com/en/outlets/uk/designer-outlet-cheshire-oaks/,,https://maps.google.com/?q=Cheshire+Oaks+Designer+Outlet,http://maps.apple.com/?q=Cheshire+Oaks+Designer+Outlet,https://yandex.com/maps/?text=Cheshire%20Oaks%20Designer%20Outlet,active,25,"{""name"":""Liverpool City Centre"",""distanceKm"":25,""recommendedRoute"":""Train to Ellesmere Port or bus via Chester / Liverpool""}","[{""code"":""LPL"",""name"":""Liverpool John Lennon Airport"",""distanceKm"":40},{""code"":""MAN"",""name"":""Manchester Airport"",""distanceKm"":55}]",,,40,Tourist VAT refunds for in-store purchases are generally not available in Great Britain. Visitors should check official UK rules and individual stores before planning any tax-free shopping.,,"[""Auntie Anne's"",""Bakers & Baristas"",""Bubbleology"",""Chit 'n' Chaat"",""Comptoir Libanais"",""Costa Coffee"",""Ed's Easy Diner"",""Five Guys"",""Gail's Bakery"",""Greggs"",""Harry Ramsdens"",""Joe and The Juice"",""Krispy Kreme"",""McDonald's"",""Mowgli"",""PHO"",""Pizza Express"",""Pret A Manger"",""Slim Chickens"",""Starbucks"",""Tortilla"",""Wagamama"",""YO! Sushi""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Chester"",""distanceKm"":12},{""name"":""Ellesmere Port"",""distanceKm"":3}]",,20,Not available,,,0,UK VAT Retail Export Scheme withdrawn in Great Britain,,
